_id,_visible,_version,_changeset,_timestamp,_user,_uid,_lat,_lon,tag/0/_k,tag/0/_v,tag/1/_k,tag/1/_v,tag/2/_k,tag/2/_v,tag/3/_k,tag/3/_v,tag/4/_k,tag/4/_v,tag/5/_k,tag/5/_v,tag/6/_k,tag/6/_v,tag/7/_k,tag/7/_v,tag/8/_k,tag/8/_v,tag/9/_k,tag/9/_v
277881368,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6236137,139.3429997,,,,,,,,,,,,,,,,,,,,
277881369,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6236605,139.3430639,,,,,,,,,,,,,,,,,,,,
277881370,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6237549,139.3430940,,,,,,,,,,,,,,,,,,,,
277881371,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6236417,139.3432351,,,,,,,,,,,,,,,,,,,,
277881372,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6235789,139.3432694,,,,,,,,,,,,,,,,,,,,
277881373,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6235498,139.3433816,,,,,,,,,,,,,,,,,,,,
277881374,true,2,4771552,2010-05-22T05:42:30Z,techstrom,39534,35.6235069,139.3434921,,,,,,,,,,,,,,,,,,,,
277881375,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6234812,139.3435098,,,,,,,,,,,,,,,,,,,,
277881376,true,2,4771552,2010-05-22T05:42:27Z,techstrom,39534,35.6234638,139.3436723,,,,,,,,,,,,,,,,,,,,
277881377,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6234742,139.3438016,,,,,,,,,,,,,,,,,,,,
277881378,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6235301,139.3438874,,,,,,,,,,,,,,,,,,,,
277881379,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6236470,139.3439330,,,,,,,,,,,,,,,,,,,,
277881380,true,2,4771552,2010-05-22T05:42:30Z,techstrom,39534,35.6237778,139.3440632,,,,,,,,,,,,,,,,,,,,
277881381,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6238876,139.3441703,,,,,,,,,,,,,,,,,,,,
277881382,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6241515,139.3443291,,,,,,,,,,,,,,,,,,,,
277881383,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6242470,139.3444500,,,,,,,,,,,,,,,,,,,,
277881384,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6243844,139.3447949,,,,,,,,,,,,,,,,,,,,
277881385,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6245626,139.3450620,,,,,,,,,,,,,,,,,,,,
277881386,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6246164,139.3450860,,,,,,,,,,,,,,,,,,,,
277881387,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6247408,139.3452656,,,,,,,,,,,,,,,,,,,,
277881388,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6248208,139.3453894,,,,,,,,,,,,,,,,,,,,
277881389,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6248417,139.3455096,,,,,,,,,,,,,,,,,,,,
277881390,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6249045,139.3457671,,,,,,,,,,,,,,,,,,,,
277881391,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6250440,139.3461276,,,,,,,,,,,,,,,,,,,,
277881392,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6251208,139.3462992,,,,,,,,,,,,,,,,,,,,
277881393,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6252394,139.3464022,,,,,,,,,,,,,,,,,,,,
277881394,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6253370,139.3464452,,,,,,,,,,,,,,,,,,,,
277881395,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6254556,139.3463937,,,,,,,,,,,,,,,,,,,,
277881396,true,1,466276,2008-07-12T10:19:29Z,techstrom,39534,35.6256091,139.3463164,,,,,,,,,,,,,,,,,,,,
277881397,true,2,4771552,2010-05-22T05:42:27Z,techstrom,39534,35.6257580,139.3462594,,,,,,,,,,,,,,,,,,,,
277881398,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6258643,139.3462201,,,,,,,,,,,,,,,,,,,,
277881399,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6259126,139.3462085,,,,,,,,,,,,,,,,,,,,
277881400,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6259864,139.3463134,,,,,,,,,,,,,,,,,,,,
277881401,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6260672,139.3463408,,,,,,,,,,,,,,,,,,,,
277881402,true,2,4771552,2010-05-22T05:42:30Z,techstrom,39534,35.6263142,139.3463297,,,,,,,,,,,,,,,,,,,,
277881403,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6264092,139.3463210,,,,,,,,,,,,,,,,,,,,
277881404,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6264811,139.3462731,,,,,,,,,,,,,,,,,,,,
277881405,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6266481,139.3460366,,,,,,,,,,,,,,,,,,,,
277881406,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6266697,139.3459595,,,,,,,,,,,,,,,,,,,,
277881407,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6266219,139.3458942,,,,,,,,,,,,,,,,,,,,
277881408,true,2,4771552,2010-05-22T05:42:30Z,techstrom,39534,35.6265705,139.3458954,,,,,,,,,,,,,,,,,,,,
277881409,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6265166,139.3459363,,,,,,,,,,,,,,,,,,,,
277881410,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6264441,139.3459868,,,,,,,,,,,,,,,,,,,,
277881411,true,2,4771552,2010-05-22T05:42:27Z,techstrom,39534,35.6263861,139.3460296,,,,,,,,,,,,,,,,,,,,
277881412,true,2,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6263326,139.3460898,,,,,,,,,,,,,,,,,,,,
277881413,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6262583,139.3460914,,,,,,,,,,,,,,,,,,,,
277881414,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6262170,139.3460547,,,,,,,,,,,,,,,,,,,,
277881415,true,2,4771552,2010-05-22T05:42:30Z,techstrom,39534,35.6262461,139.3459566,,,,,,,,,,,,,,,,,,,,
277881416,true,2,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6262452,139.3458712,,,,,,,,,,,,,,,,,,,,
277881417,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6262724,139.3458125,,,,,,,,,,,,,,,,,,,,
277881418,true,3,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6262243,139.3456688,,,,,,,,,,,,,,,,,,,,
277881419,true,3,4771552,2010-05-22T05:42:28Z,techstrom,39534,35.6261325,139.3455340,,,,,,,,,,,,,,,,,,,,
277881427,true,3,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6260282,139.3453758,,,,,,,,,,,,,,,,,,,,
277884317,true,3,466276,2008-07-12T10:40:01Z,techstrom,39534,35.6224138,139.3409606,,,,,,,,,,,,,,,,,,,,
277884318,true,1,466276,2008-07-12T10:32:34Z,techstrom,39534,35.6230277,139.3412610,,,,,,,,,,,,,,,,,,,,
277884319,true,3,365563,2008-10-16T06:24:35Z,techstrom,39534,35.6236224,139.3410963,,,,,,,,,,,,,,,,,,,,
277884320,true,4,365563,2008-10-16T06:24:39Z,techstrom,39534,35.6243890,139.3424316,,,,,,,,,,,,,,,,,,,,
277884321,true,2,365563,2008-10-16T06:24:40Z,techstrom,39534,35.6243227,139.3425598,,,,,,,,,,,,,,,,,,,,
277884322,true,3,365563,2008-10-16T06:24:36Z,techstrom,39534,35.6240896,139.3427735,,,,,,,,,,,,,,,,,,,,
277884323,true,3,365563,2008-10-16T06:24:38Z,techstrom,39534,35.6243800,139.3432173,,,,,,,,,,,,,,,,,,,,
277884324,true,3,365563,2008-10-16T06:24:42Z,techstrom,39534,35.6247345,139.3439919,,,,,,,,,,,,,,,,,,,,
277884325,true,3,345853,2008-10-15T12:20:55Z,techstrom,39534,35.6258038,139.3456377,,,,,,,,,,,,,,,,,,,,
277884326,true,3,345853,2008-10-15T12:20:51Z,techstrom,39534,35.6259828,139.3455185,,,,,,,,,,,,,,,,,,,,
277884327,true,2,345853,2008-10-15T12:20:53Z,techstrom,39534,35.6260746,139.3453671,,,,,,,,,,,,,,,,,,,,
277884328,true,2,345853,2008-10-15T12:20:49Z,techstrom,39534,35.6261707,139.3452721,,,,,,,,,,,,,,,,,,,,
277884329,true,3,780158,2008-11-22T08:23:22Z,techstrom,39534,35.6263156,139.3454633,,,,,,,,,,,,,,,,,,,,
277884330,true,3,780158,2008-11-22T08:23:21Z,techstrom,39534,35.6266920,139.3451073,,,,,,,,,,,,,,,,,,,,
277884331,true,2,345853,2008-10-15T12:20:48Z,techstrom,39534,35.6264048,139.3446025,,,,,,,,,,,,,,,,,,,,
277884332,true,3,357830,2008-10-15T21:36:45Z,techstrom,39534,35.6278488,139.3426567,,,,,,,,,,,,,,,,,,,,
277884333,true,3,36196355,2015-12-27T15:05:34Z,yoshitk,1003241,35.6286674,139.3426876,,,,,,,,,,,,,,,,,,,,
277885549,true,4,36196355,2015-12-27T15:05:34Z,yoshitk,1003241,35.6278040,139.3442213,,,,,,,,,,,,,,,,,,,,
277885550,true,2,36196355,2015-12-27T15:05:34Z,yoshitk,1003241,35.6268907,139.3447340,,,,,,,,,,,,,,,,,,,,
277885551,true,4,36196355,2015-12-27T15:05:34Z,yoshitk,1003241,35.6276835,139.3453682,,,,,,,,,,,,,,,,,,,,
277885552,true,3,36196355,2015-12-27T15:05:33Z,yoshitk,1003241,35.6270496,139.3460219,,,,,,,,,,,,,,,,,,,,
277885553,true,2,36196355,2015-12-27T15:05:33Z,yoshitk,1003241,35.6267786,139.3463097,,,,,,,,,,,,,,,,,,,,
277885555,true,2,36196355,2015-12-27T15:05:33Z,yoshitk,1003241,35.6263192,139.3464780,,,,,,,,,,,,,,,,,,,,
277885556,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6256580,139.3465052,,,,,,,,,,,,,,,,,,,,
277885557,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6253580,139.3464967,,,,,,,,,,,,,,,,,,,,
277885558,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6251277,139.3463679,,,,,,,,,,,,,,,,,,,,
277885559,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6248975,139.3459216,,,,,,,,,,,,,,,,,,,,
277885560,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6247580,139.3454238,,,,,,,,,,,,,,,,,,,,
277885561,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6242277,139.3446341,,,,,,,,,,,,,,,,,,,,
277885562,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6239696,139.3442651,,,,,,,,,,,,,,,,,,,,
277885563,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6237673,139.3441621,,,,,,,,,,,,,,,,,,,,
277885564,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6236487,139.3441621,,,,,,,,,,,,,,,,,,,,
277885565,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6233208,139.3437415,,,,,,,,,,,,,,,,,,,,
277885566,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6233208,139.3434583,,,,,,,,,,,,,,,,,,,,
277885567,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6235426,139.3430181,,,,,,,,,,,,,,,,,,,,
277885568,true,2,4771552,2010-05-22T05:42:29Z,techstrom,39534,35.6235845,139.3427951,,,,,,,,,,,,,,,,,,,,
277885569,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6235859,139.3425656,,,,,,,,,,,,,,,,,,,,
277885570,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6233556,139.3422223,,,,,,,,,,,,,,,,,,,,
277885571,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6231463,139.3419905,,,,,,,,,,,,,,,,,,,,
277885572,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6229091,139.3417674,,,,,,,,,,,,,,,,,,,,
277885573,true,1,466276,2008-07-12T10:39:07Z,techstrom,39534,35.6227556,139.3416043,,,,,,,,,,,,,,,,,,,,
277886987,true,2,765749,2008-11-18T06:25:45Z,techstrom,39534,35.6276028,139.3373577,,,,,,,,,,,,,,,,,,,,
277886988,true,2,765749,2008-11-18T06:25:47Z,techstrom,39534,35.6274685,139.3371846,,,,,,,,,,,,,,,,,,,,
277886989,true,2,7090453,2011-01-26T05:31:25Z,techstrom,39534,35.6270470,139.3373199,,,,,,,,,,,,,,,,,,,,
277886990,true,2,7090453,2011-01-26T05:31:25Z,techstrom,39534,35.6266068,139.3379280,,,,,,,,,,,,,,,,,,,,
277886991,true,3,13077605,2012-09-12T02:46:59Z,techstrom,39534,35.6259969,139.3384971,,,,,,,,,,,,,,,,,,,,
277886992,true,2,13077605,2012-09-12T02:46:59Z,techstrom,39534,35.6258602,139.3386116,,,,,,,,,,,,,,,,,,,,
277886993,true,3,13077605,2012-09-12T02:46:59Z,techstrom,39534,35.6260027,139.3391266,,,,,,,,,,,,,,,,,,,,
277886994,true,4,13077605,2012-09-12T02:46:59Z,techstrom,39534,35.6257618,139.3388211,,,,,,,,,,,,,,,,,,,,
277886995,true,2,13077605,2012-09-12T02:46:59Z,techstrom,39534,35.6263638,139.3387502,,,,,,,,,,,,,,,,,,,,
277886996,true,1,466276,2008-07-12T10:46:00Z,techstrom,39534,35.6269696,139.3380252,,,,,,,,,,,,,,,,,,,,
277987680,true,6,4771552,2010-05-22T05:42:31Z,techstrom,39534,35.6260520,139.3453437,,,,,,,,,,,,,,,,,,,,
277987681,true,4,345853,2008-10-15T12:20:57Z,techstrom,39534,35.6258151,139.3455645,,,,,,,,,,,,,,,,,,,,
277987682,true,4,365563,2008-10-16T06:24:33Z,techstrom,39534,35.6252725,139.3447169,,,,,,,,,,,,,,,,,,,,
277989078,true,2,345853,2008-10-15T10:58:21Z,techstrom,39534,35.6240712,139.3417092,,,,,,,,,,,,,,,,,,,,
277989080,true,4,345853,2008-10-15T10:58:22Z,techstrom,39534,35.6234769,139.3406767,,,,,,,,,,,,,,,,,,,,
277989081,true,5,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6243406,139.3399025,,,,,,,,,,,,,,,,,,,,
277989513,true,2,334384,2008-10-14T10:15:12Z,techstrom,39534,35.6239900,139.3413508,,,,,,,,,,,,,,,,,,,,
277989514,true,2,334384,2008-10-14T10:15:13Z,techstrom,39534,35.6236342,139.3407500,,,,,,,,,,,,,,,,,,,,
277989546,true,2,345853,2008-10-15T10:58:24Z,techstrom,39534,35.6238450,139.3413168,,,,,,,,,,,,,,,,,,,,
277989617,true,1,470442,2008-07-12T19:45:12Z,techstrom,39534,35.6239814,139.3411867,,,,,,,,,,,,,,,,,,,,
277990140,true,3,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6243242,139.3393773,,,,,,,,,,,,,,,,,,,,
277990141,true,3,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6243329,139.3394473,,,,,,,,,,,,,,,,,,,,
277990142,true,3,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6243089,139.3395670,,,,,,,,,,,,,,,,,,,,
277990143,true,3,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6242871,139.3396745,,,,,,,,,,,,,,,,,,,,
277990144,true,3,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6242935,139.3397751,,,,,,,,,,,,,,,,,,,,
277990148,true,5,810088,2008-11-29T03:23:38Z,techstrom,39534,35.6261580,139.3430795,,,,,,,,,,,,,,,,,,,,
278969691,true,3,36196355,2015-12-27T15:05:35Z,yoshitk,1003241,35.6285648,139.3427145,,,,,,,,,,,,,,,,,,,,
278969692,true,2,36196355,2015-12-27T15:05:35Z,yoshitk,1003241,35.6278871,139.3426336,,,,,,,,,,,,,,,,,,,,
278969693,true,1,508583,2008-07-16T17:06:41Z,techstrom,39534,35.6278303,139.3424021,,,,,,,,,,,,,,,,,,,,
278969694,true,2,6954669,2011-01-13T07:53:37Z,techstrom,39534,35.6281575,139.3419079,,,,,,,,,,,,,,,,,,,,
278969695,true,2,6954669,2011-01-13T07:53:35Z,techstrom,39534,35.6283318,139.3416840,,,,,,,,,,,,,,,,,,,,
278969702,true,2,508583,2008-07-16T17:07:15Z,techstrom,39534,35.6271328,139.3444160,,,,,,,,,,,,,,,,,,,,
278969706,true,3,36196355,2015-12-27T15:05:37Z,yoshitk,1003241,35.6272455,139.3442628,,,,,,,,,,,,,,,,,,,,
278970298,true,5,48259301,2017-04-29T15:50:30Z,machiro,4480756,35.6306132,139.3415933,highway,traffic_signals,,,,,,,,,,,,,,,,,,
278970554,true,3,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6304737,139.3416328,,,,,,,,,,,,,,,,,,,,
278970555,true,3,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6303709,139.3416737,,,,,,,,,,,,,,,,,,,,
278970556,true,2,686263,2008-09-23T18:51:58Z,techstrom,39534,35.6302373,139.3416157,,,,,,,,,,,,,,,,,,,,
278970557,true,2,686263,2008-09-23T18:51:59Z,techstrom,39534,35.6301024,139.3415985,,,,,,,,,,,,,,,,,,,,
278970558,true,2,686263,2008-09-23T18:51:56Z,techstrom,39534,35.6300200,139.3416086,,,,,,,,,,,,,,,,,,,,
278970559,true,2,686263,2008-09-23T18:51:57Z,techstrom,39534,35.6299492,139.3416522,,,,,,,,,,,,,,,,,,,,
278970560,true,2,686263,2008-09-23T18:52:12Z,techstrom,39534,35.6298735,139.3416806,,,,,,,,,,,,,,,,,,,,
278970561,true,2,686263,2008-09-23T18:52:11Z,techstrom,39534,35.6297499,139.3416888,,,,,,,,,,,,,,,,,,,,
278970562,true,2,686263,2008-09-23T18:52:14Z,techstrom,39534,35.6296632,139.3417004,,,,,,,,,,,,,,,,,,,,
278970563,true,2,686263,2008-09-23T18:52:13Z,techstrom,39534,35.6295845,139.3417262,,,,,,,,,,,,,,,,,,,,
278970564,true,2,686263,2008-09-23T18:52:08Z,techstrom,39534,35.6295376,139.3417586,,,,,,,,,,,,,,,,,,,,
278970565,true,2,686263,2008-09-23T18:52:07Z,techstrom,39534,35.6293243,139.3416441,,,,,,,,,,,,,,,,,,,,
278970566,true,2,686263,2008-09-23T18:52:10Z,techstrom,39534,35.6290383,139.3415388,,,,,,,,,,,,,,,,,,,,
278970567,true,1,508583,2008-07-16T17:10:42Z,techstrom,39534,35.6289257,139.3415578,,,,,,,,,,,,,,,,,,,,
278970568,true,2,686263,2008-09-23T18:52:04Z,techstrom,39534,35.6286875,139.3417022,,,,,,,,,,,,,,,,,,,,
278970569,true,2,686263,2008-09-23T18:52:03Z,techstrom,39534,35.6286048,139.3418325,,,,,,,,,,,,,,,,,,,,
278970570,true,2,686263,2008-09-23T18:52:06Z,techstrom,39534,35.6285071,139.3419952,,,,,,,,,,,,,,,,,,,,
278970571,true,2,686263,2008-09-23T18:52:05Z,techstrom,39534,35.6284294,139.3420724,,,,,,,,,,,,,,,,,,,,
278970572,true,1,508583,2008-07-16T17:10:42Z,techstrom,39534,35.6282839,139.3421329,,,,,,,,,,,,,,,,,,,,
278970573,true,2,686263,2008-09-23T18:52:01Z,techstrom,39534,35.6278744,139.3422710,,,,,,,,,,,,,,,,,,,,
278970574,true,2,686263,2008-09-23T18:52:02Z,techstrom,39534,35.6279012,139.3423602,,,,,,,,,,,,,,,,,,,,
278970575,true,1,508583,2008-07-16T17:10:42Z,techstrom,39534,35.6279281,139.3424848,,,,,,,,,,,,,,,,,,,,
278970576,true,2,686263,2008-09-23T18:52:16Z,techstrom,39534,35.6279590,139.3425859,,,,,,,,,,,,,,,,,,,,
278970577,true,2,686263,2008-09-23T18:52:17Z,techstrom,39534,35.6282132,139.3425072,,,,,,,,,,,,,,,,,,,,
278970578,true,2,686263,2008-09-23T18:52:19Z,techstrom,39534,35.6283825,139.3424575,,,,,,,,,,,,,,,,,,,,
278970579,true,2,686263,2008-09-23T18:52:20Z,techstrom,39534,35.6286736,139.3423774,,,,,,,,,,,,,,,,,,,,
278970580,true,3,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6293741,139.3431537,,,,,,,,,,,,,,,,,,,,
278970636,true,2,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6291305,139.3434799,,,,,,,,,,,,,,,,,,,,
278970637,true,3,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6289172,139.3437239,,,,,,,,,,,,,,,,,,,,
278970638,true,2,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6285481,139.3439899,,,,,,,,,,,,,,,,,,,,
278970639,true,3,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6282979,139.3440933,,,,,,,,,,,,,,,,,,,,
278970640,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6281025,139.3441671,,,,,,,,,,,,,,,,,,,,
278970641,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6278095,139.3442701,,,,,,,,,,,,,,,,,,,,
278970642,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6276141,139.3443559,,,,,,,,,,,,,,,,,,,,
278970643,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6274955,139.3444332,,,,,,,,,,,,,,,,,,,,
278970644,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6274258,139.3445362,,,,,,,,,,,,,,,,,,,,
278970645,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6274118,139.3447078,,,,,,,,,,,,,,,,,,,,
278970646,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6274328,139.3448709,,,,,,,,,,,,,,,,,,,,
278970647,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6275444,139.3450855,,,,,,,,,,,,,,,,,,,,
278970648,true,1,508583,2008-07-16T17:11:08Z,techstrom,39534,35.6277118,139.3453601,,,,,,,,,,,,,,,,,,,,
278971233,true,2,686263,2008-09-23T18:52:24Z,techstrom,39534,35.6279564,139.3451629,,,,,,,,,,,,,,,,,,,,
278971466,true,1,508583,2008-07-16T17:12:05Z,techstrom,39534,35.6271886,139.3472055,,,,,,,,,,,,,,,,,,,,
278971703,true,3,17755115,2013-09-09T18:47:52Z,Ryo-a,631141,35.6276641,139.3478709,,,,,,,,,,,,,,,,,,,,
278971844,true,4,17755115,2013-09-09T18:47:53Z,Ryo-a,631141,35.6277321,139.3476747,,,,,,,,,,,,,,,,,,,,
278972113,true,2,594514,2008-09-10T09:28:48Z,techstrom,39534,35.6259428,139.3474851,,,,,,,,,,,,,,,,,,,,
279329656,true,4,42652521,2016-10-05T09:38:03Z,machiro,4480756,35.6017254,139.3878492,,,,,,,,,,,,,,,,,,,,
281461298,true,6,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6242799,139.3392861,barrier,gate,bicycle,yes,foot,yes,motorcycle,yes,name,"東京工科大学 西門 (West gate, Tokyo University of Technology)",,,,,,,,,,
285741906,true,2,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6198606,139.3407294,,,,,,,,,,,,,,,,,,,,
285741916,true,2,4131620,2010-03-15T02:55:43Z,techstrom,39534,35.6202401,139.3400629,,,,,,,,,,,,,,,,,,,,
285741928,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6205047,139.3397953,,,,,,,,,,,,,,,,,,,,
285741937,true,5,20212960,2014-01-26T18:43:32Z,InagakiM,133763,35.6206959,139.3396129,,,,,,,,,,,,,,,,,,,,
285741946,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6207617,139.3395019,,,,,,,,,,,,,,,,,,,,
285741994,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6208707,139.3391674,,,,,,,,,,,,,,,,,,,,
285742022,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6209133,139.3390002,,,,,,,,,,,,,,,,,,,,
285742032,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6209934,139.3386807,,,,,,,,,,,,,,,,,,,,
285742041,true,2,4131620,2010-03-15T02:55:42Z,techstrom,39534,35.6210647,139.3381990,,,,,,,,,,,,,,,,,,,,
285742050,true,2,4131620,2010-03-15T02:55:42Z,techstrom,39534,35.6210974,139.3379796,,,,,,,,,,,,,,,,,,,,
285742059,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6211760,139.3378556,,,,,,,,,,,,,,,,,,,,
285742068,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6212807,139.3378328,,,,,,,,,,,,,,,,,,,,
285742077,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6214313,139.3378881,,,,,,,,,,,,,,,,,,,,
285742086,true,2,4131620,2010-03-15T02:55:43Z,techstrom,39534,35.6216804,139.3378415,,,,,,,,,,,,,,,,,,,,
285742096,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6219578,139.3373855,,,,,,,,,,,,,,,,,,,,
285742104,true,3,17746101,2013-09-09T08:56:29Z,Ryo-a,631141,35.6220870,139.3372812,,,,,,,,,,,,,,,,,,,,
285742115,true,1,119223,2008-08-07T06:13:09Z,techstrom,39534,35.6223744,139.3369598,,,,,,,,,,,,,,,,,,,,
285742126,true,1,119223,2008-08-07T06:13:10Z,techstrom,39534,35.6224788,139.3366989,,,,,,,,,,,,,,,,,,,,
285742138,true,2,4131620,2010-03-15T02:55:42Z,techstrom,39534,35.6226713,139.3361885,,,,,,,,,,,,,,,,,,,,
285742152,true,2,4131620,2010-03-15T02:55:42Z,techstrom,39534,35.6225396,139.3361196,,,,,,,,,,,,,,,,,,,,
285742236,true,3,19577855,2013-12-22T08:50:12Z,InagakiM,133763,35.6236669,139.3362217,,,,,,,,,,,,,,,,,,,,
285742928,true,7,68226214,2019-03-17T11:47:43Z,machiro,4480756,35.6267331,139.3302779,highway,traffic_signals,name,兵衛中央･東京造形大学入口,name:en,Hyoechuo-Tokyozokeidaigaku Ent.,name:ja,兵衛中央･東京造形大学入口,,,,,,,,,,,,
285745074,true,5,20212960,2014-01-26T16:45:42Z,InagakiM,133763,35.6376633,139.3394034,,,,,,,,,,,,,,,,,,,,
285953255,true,3,6933204,2011-01-11T03:08:36Z,techstrom,39534,35.6303572,139.3457298,,,,,,,,,,,,,,,,,,,,
285953256,true,3,48302246,2017-05-01T09:53:35Z,machiro,4480756,35.6292812,139.3461537,highway,traffic_signals,traffic_signals,signal,,,,,,,,,,,,,,,,
285953257,true,2,272703,2008-08-16T05:15:14Z,techstrom,39534,35.6286354,139.3464404,,,,,,,,,,,,,,,,,,,,
285953706,true,5,36196355,2015-12-27T15:05:36Z,yoshitk,1003241,35.6276394,139.3482216,,,,,,,,,,,,,,,,,,,,
285953743,true,4,36196355,2015-12-27T15:05:34Z,yoshitk,1003241,35.6299152,139.3485865,,,,,,,,,,,,,,,,,,,,
285953748,true,3,36196355,2015-12-27T15:05:33Z,yoshitk,1003241,35.6295490,139.3471612,,,,,,,,,,,,,,,,,,,,
